Stundenplan  WiSe 2014 Vers. 1.1.2 vom 08.10.2014
Semestergruppe  A-M


38
Name,Dozent,Raum,Tag,Anfang,Ende
BMT3-KOP3,USK,MP-F408,Mi,15:45,17:15
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,10:00,11:30
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F329,Fr,10:00,11:30
BMT3-KO3,USK,MP-F408,Mi,12:15,13:45
BMT3-FT,PLR,MP-F102,Mo,12:15,15:30
BMT3-SE,LMN,Stiftstr.69  R205,Do,8:10,11:25
BMT3-WK,LNG,MP-A5.14,Di,12:15,15:30

39
Name,Dozent,Raum,Tag,Anfang,Ende
BMT3-KO3/KOP3,USK,MP-F408,Mi,14:00,15:30
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,12:15,13:45
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F329,Fr,12:15,13:45
BMT3-MS1,JNM,NB 01.10,Mo,8:10,11:25
BMT3-KOP3,USK,MP-F408,Mi,15:45,17:15
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,10:00,11:30
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F329,Fr,10:00,11:30
BMT3-KO3,USK,MP-F408,Mi,12:15,13:45
BMT3-FT,PLR,MP-F102,Mo,12:15,15:30
BMT3-SE,LMN,Stiftstr.69  R205,Do,8:10,11:25
BMT3-WK,LNG,MP-A5.14,Di,12:15,15:30
BMT3-DT,FTZ,0265,Mi,8:10,11:25

40
Name,Dozent,Raum,Tag,Anfang,Ende
BMT3-KO3/KOP3,USK,MP-F408,Mi,14:00,15:30
BMT3-MS1,JNM,NB 01.10,Mo,8:10,11:25
BMT3-KOP3,USK,MP-F408,Mi,15:45,17:15
BMT3-MS1 Tutorium,,1065,Di,15:55,17:25
BMT3-KO3,USK,MP-F408,Mi,12:15,13:45
BMT3-DT,FTZ,1260,Do,12:10,15:40
BMT3-FT,PLR,MP-F102,Mo,12:15,15:30
BMT3-SE,LMN,Stiftstr.69  R205,Do,8:10,11:25
BMT3-WK,LNG,MP-A5.14,Di,12:15,15:30
BMT3-DT,FTZ,0265,Mi,8:10,11:25

41
Name,Dozent,Raum,Tag,Anfang,Ende
BMT3-KO3/KOP3,USK,MP-F408,Mi,14:00,15:30
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,12:15,13:45
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F329,Fr,12:15,13:45
BMT3-MS1,JNM,NB 01.10,Mo,8:10,11:25
BMT3-DTP/01,FTZ/[Pal],0801,Mi,8:10,11:25
BMT3-KOP3,USK,MP-F408,Mi,15:45,17:15
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,10:00,11:30
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F329,Fr,10:00,11:30
BMT3-MSP1/03,JNM/[Kup],1365,Mi,8:10,11:25
BMT3-MS1 Tutorium,,1065,Di,15:55,17:25
BMT3-KO3,USK,MP-F408,Mi,12:15,13:45
BMT3-DT,FTZ,1260,Do,12:10,15:40
BMT3-FT,PLR,MP-F102,Mo,12:15,15:30
BMT3-SE,LMN,Stiftstr.69  R205,Do,8:10,11:25
BMT3-SEP/01,LMN/[Chr],0701,Di,8:15,11:30
BMT3-WK,LNG,MP-A5.14,Di,12:15,15:30

42
Name,Dozent,Raum,Tag,Anfang,Ende
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,12:15,13:45
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F329,Fr,12:15,13:45
BMT3-MS1,JNM,NB 01.10,Mo,8:10,11:25
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,10:00,11:30
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F329,Fr,10:00,11:30
BMT3-MS1 Tutorium,,1065,Di,15:55,17:25
BMT3-DT,FTZ,1260,Do,12:10,15:40
BMT3-FT,PLR,MP-F102,Mo,12:15,15:30
BMT3-SE,LMN,Stiftstr.69  R205,Do,8:10,11:25
BMT3-SEP/02,LMN/[Chr],0701,Di,8:15,11:30
BMT3-WK,LNG,MP-A5.14,Di,12:15,15:30

43, 46, 49
Name,Dozent,Raum,Tag,Anfang,Ende
BMT3-KO3/KOP3,USK,MP-F408,Mi,14:00,15:30
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,12:15,13:45
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F329,Fr,12:15,13:45
BMT3-MS1,JNM,NB 01.10,Mo,8:10,11:25
BMT3-MSP1/01,JNM/[Kup],1365,Mi,8:10,11:25
BMT3-KOP3,USK,MP-F408,Mi,15:45,17:15
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,10:00,11:30
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F329,Fr,10:00,11:30
BMT3-DTP/02,FTZ/[Pal],0801,Mi,8:10,11:25
BMT3-MS1 Tutorium,,1065,Di,15:55,17:25
BMT3-KO3,USK,MP-F408,Mi,12:15,13:45
BMT3-DT,FTZ,1260,Do,12:10,15:40
BMT3-FT,PLR,MP-F102,Mo,12:15,15:30
BMT3-SE,LMN,Stiftstr.69  R205,Do,8:10,11:25
BMT3-SEP/03,LMN/[Chr],0701,Di,8:15,11:30
BMT3-WK,LNG,MP-A5.14,Di,12:15,15:30

44, 47
Name,Dozent,Raum,Tag,Anfang,Ende
BMT3-KO3/KOP3,USK,MP-F408,Mi,14:00,15:30
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,12:15,13:45
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F329,Fr,12:15,13:45
BMT3-MS1,JNM,NB 01.10,Mo,8:10,11:25
BMT3-KOP3,USK,MP-F408,Mi,15:45,17:15
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,10:00,11:30
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F329,Fr,10:00,11:30
BMT3-DTP/03,FTZ/[Pal],0801,Mi,8:10,11:25
BMT3-MSP1/02,JNM/[Kup],1365,Mi,8:10,11:25
BMT3-MS1 Tutorium,,1065,Di,15:55,17:25
BMT3-KO3,USK,MP-F408,Mi,12:15,13:45
BMT3-DT,FTZ,1260,Do,12:10,15:40
BMT3-FT,PLR,MP-F102,Mo,12:15,15:30
BMT3-SE,LMN,Stiftstr.69  R205,Do,8:10,11:25
BMT3-SEP/01,LMN/[Chr],0701,Di,8:15,11:30
BMT3-WK,LNG,MP-A5.14,Di,12:15,15:30

45, 48
Name,Dozent,Raum,Tag,Anfang,Ende
BMT3-KO3/KOP3,USK,MP-F408,Mi,14:00,15:30
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,12:15,13:45
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F329,Fr,12:15,13:45
BMT3-MS1,JNM,NB 01.10,Mo,8:10,11:25
BMT3-DTP/01,FTZ/[Pal],0801,Mi,8:10,11:25
BMT3-KOP3,USK,MP-F408,Mi,15:45,17:15
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,10:00,11:30
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F329,Fr,10:00,11:30
BMT3-MSP1/03,JNM/[Kup],1365,Mi,8:10,11:25
BMT3-MS1 Tutorium,,1065,Di,15:55,17:25
BMT3-KO3,USK,MP-F408,Mi,12:15,13:45
BMT3-DT,FTZ,1260,Do,12:10,15:40
BMT3-FT,PLR,MP-F102,Mo,12:15,15:30
BMT3-SE,LMN,Stiftstr.69  R205,Do,8:10,11:25
BMT3-SEP/02,LMN/[Chr],0701,Di,8:15,11:30
BMT3-WK,LNG,MP-A5.14,Di,12:15,15:30

50
Name,Dozent,Raum,Tag,Anfang,Ende
BMT3-KO3/KOP3,USK,MP-F408,Mi,14:00,15:30
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,12:15,13:45
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F329,Fr,12:15,13:45
BMT3-MS1,JNM,NB 01.10,Mo,8:10,11:25
BMT3-KOP3,USK,MP-F408,Mi,15:45,17:15
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,10:00,11:30
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F329,Fr,10:00,11:30
BMT3-DTP/03,FTZ/[Pal],0801,Mi,8:10,11:25
BMT3-MSP1/02,JNM/[Kup],1365,Mi,8:10,11:25
BMT3-MS1 Tutorium,,1065,Di,15:55,17:25
BMT3-KO3,USK,MP-F408,Mi,12:15,13:45
BMT3-FT,PLR,MP-F102,Mo,12:15,15:30
BMT3-SE,LMN,Stiftstr.69  R205,Do,8:10,11:25
BMT3-SEP/01,LMN/[Chr],0701,Di,8:15,11:30
BMT3-WK,LNG,MP-A5.14,Di,12:15,15:30

51
Name,Dozent,Raum,Tag,Anfang,Ende
BMT3-KO3/KOP3,USK,MP-F408,Mi,14:00,15:30
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,12:15,13:45
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F329,Fr,12:15,13:45
BMT3-DTP/01,FTZ/[Pal],0801,Mi,8:10,11:25
BMT3-KOP3,USK,MP-F408,Mi,15:45,17:15
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,10:00,11:30
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F329,Fr,10:00,11:30
BMT3-MSP1/03,JNM/[Kup],1365,Mi,8:10,11:25
BMT3-MS1 Tutorium,,1065,Di,15:55,17:25
BMT3-KO3,USK,MP-F408,Mi,12:15,13:45
BMT3-FT,PLR,MP-F102,Mo,12:15,15:30
BMT3-SE,LMN,Stiftstr.69  R205,Do,8:10,11:25
BMT3-SEP/02,LMN/[Chr],0701,Di,8:15,11:30
BMT3-WK,LNG,MP-A5.14,Di,12:15,15:30

55
Name,Dozent,Raum,Tag,Anfang,Ende
BMT3-KO3/KOP3,USK,MP-F408,Mi,14:00,15:30
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,12:15,13:45
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F329,Fr,12:15,13:45
BMT3-MSP1/01,JNM/[Kup],1365,Mi,8:10,11:25
BMT3-KOP3,USK,MP-F408,Mi,15:45,17:15
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,10:00,11:30
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F329,Fr,10:00,11:30
BMT3-DTP/02,FTZ/[Pal],0801,Mi,8:10,11:25
BMT3-KO3,USK,MP-F408,Mi,12:15,13:45
BMT3-FT,PLR,MP-F102,Mo,12:15,15:30
BMT3-SE,LMN,Stiftstr.69  R205,Do,8:10,11:25
BMT3-SEP/03,LMN/[Chr],0701,Di,8:15,11:30
BMT3-WK,LNG,MP-A5.14,Di,12:15,15:30

56
Name,Dozent,Raum,Tag,Anfang,Ende
BMT3-KO3/KOP3,USK,MP-F408,Mi,14:00,15:30
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,12:15,13:45
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F329,Fr,12:15,13:45
BMT3-KOP3,USK,MP-F408,Mi,15:45,17:15
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,10:00,11:30
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F329,Fr,10:00,11:30
BMT3-DTP/03,FTZ/[Pal],0801,Mi,8:10,11:25
BMT3-MSP1/02,JNM/[Kup],1365,Mi,8:10,11:25
BMT3-KO3,USK,MP-F408,Mi,12:15,13:45
BMT3-FT,PLR,MP-F102,Mo,12:15,15:30
BMT3-SE,LMN,Stiftstr.69  R205,Do,8:10,11:25
BMT3-WK,LNG,MP-A5.14,Di,12:15,15:30
Stundenplan  WiSe 2014 Vers. 1.1.2 vom 08.10.2014
Semestergruppe  B-MT4


38
Name,Dozent,Raum,Tag,Anfang,Ende
BMT4-MS2,RTM,1281,Di,8:10,11:25
BMT4-AT1,MAA,0560,Di,12:10,15:40
BMT4-TF/TFP,KZL,MP-A5.14,Mo,8:15,11:30
BMT4-MK/MKP,HLR,MP-F230,Do,8:15,11:30
BMT4-EM,DHL,0460,Mo,12:10,15:40
BMT4-MP,TAEF,0861,Do,12:10,15:40

39
Name,Dozent,Raum,Tag,Anfang,Ende
BMT4-AT1,MAA,0560,Di,12:10,15:40
BMT4-TF/TFP,KZL,MP-A5.14,Mo,8:15,11:30
BMT4-EM,DHL,0665,Mi,8:10,11:25
BMT4-MK/MKP,HLR,MP-F230,Do,8:15,11:30
BMT4-EM,DHL,0460,Mo,12:10,15:40
BMT4-MS2,RTM,0665,Di,8:10,11:25
BMT4-MP,TAEF,0861,Do,12:10,15:40
BMT4-MP Tutorium,,1281,Mo,16:00,17:30

40
Name,Dozent,Raum,Tag,Anfang,Ende
BMT4-TF/TFP,KZL,MP-A5.14,Mo,8:15,11:30
BMT4-AT1,MAA,1281,Di,12:10,15:40
BMT4-MK/MKP,HLR,MP-F230,Do,8:15,11:30
BMT4-MS2,RTM,0665,Di,8:10,11:25
BMT4-MP,TAEF,0861,Do,12:10,15:40
BMT4-MP Tutorium,,1065,Do,16:00,17:30

41
Name,Dozent,Raum,Tag,Anfang,Ende
BMT4-TF/TFP,KZL,MP-A5.14,Mo,8:15,11:30
BMT4-AT1,MAA,1281,Di,12:10,15:40
BMT4-MPP/03,TAEF/ [Pro],0880,Mi,12:10,15:40
BMT4-MK/MKP,HLR,MP-F230,Do,8:15,11:30
BMT4-EMP/01,DHL/[Hem],0501,Mi,8:10,11:25
BMT4-EM,DHL,0460,Mo,12:10,15:40
BMT4-MS2,RTM,0665,Di,8:10,11:25
BMT4-MP,TAEF,0861,Do,12:10,15:40
BMT4-MP Tutorium,,1065,Do,16:00,17:30

42
Name,Dozent,Raum,Tag,Anfang,Ende
BMT4-ATP1/02,MAA/[Kre],0402,Di,8:10,11:25
BMT4-ATP1/03 (geparkt),MAA/[Kre],0402,Fr,8:10,11:25
BMT4-TF/TFP,KZL,MP-A5.14,Mo,8:15,11:30
BMT4-ATP1/01,MAA/[Kre],0402,Di,12:10,15:25
BMT4-MK/MKP,HLR,MP-F230,Do,8:15,11:30
BMT4-MSP2/01,RTM/[Kup],1360,Di,8:10,11:25
BMT4-MP,TAEF,0861,Do,12:10,15:40
BMT4-MP Tutorium,,1065,Do,16:00,17:30

43, 46
Name,Dozent,Raum,Tag,Anfang,Ende
BMT4-EMP/02,DHL/[Hem],0501,Mi,8:10,11:25
BMT4-TF/TFP,KZL,MP-A5.14,Mo,8:15,11:30
BMT4-AT1,MAA,1281,Di,12:10,15:40
BMT4-MPP/01,TAEF/ [Pro],0880,Mi,12:10,15:40
BMT4-MK/MKP,HLR,MP-F230,Do,8:15,11:30
BMT4-EM,DHL,0460,Mo,12:10,15:40
BMT4-MS2,RTM,0665,Di,8:10,11:25
BMT4-MP,TAEF,0861,Do,12:10,15:40
BMT4-MP Tutorium,,1065,Do,16:00,17:30

44
Name,Dozent,Raum,Tag,Anfang,Ende
BMT4-EMP/03,DHL/[Hem],0501,Mi,8:10,11:25
BMT4-TF/TFP,KZL,MP-A5.14,Mo,8:15,11:30
BMT4-AT1,MAA,1281,Di,12:10,15:40
BMT4-MPP/02,TAEF/ [Pro],0880,Mi,12:10,15:40
BMT4-MK/MKP,HLR,MP-F230,Do,8:15,11:30
BMT4-EM,DHL,0460,Mo,12:10,15:40
BMT4-MS2,RTM,0665,Di,8:10,11:25
BMT4-MP,TAEF,0861,Do,12:10,15:40
BMT4-MP Tutorium,,1065,Do,16:00,17:30

45
Name,Dozent,Raum,Tag,Anfang,Ende
BMT4-ATP1/02,MAA/[Kre],0402,Di,8:10,11:25
BMT4-ATP1/03 (geparkt),MAA/[Kre],0402,Fr,8:10,11:25
BMT4-TF/TFP,KZL,MP-A5.14,Mo,8:15,11:30
BMT4-ATP1/01,MAA/[Kre],0402,Di,12:10,15:25
BMT4-MPP/03,TAEF/ [Pro],0880,Mi,12:10,15:40
BMT4-MK/MKP,HLR,MP-F230,Do,8:15,11:30
BMT4-EMP/01,DHL/[Hem],0501,Mi,8:10,11:25
BMT4-EM,DHL,0460,Mo,12:10,15:40
BMT4-MSP2/01,RTM/[Kup],1360,Di,8:10,11:25
BMT4-MP,TAEF,0861,Do,12:10,15:40
BMT4-MP Tutorium,,1065,Do,16:00,17:30

47
Name,Dozent,Raum,Tag,Anfang,Ende
BMT4-EMP/03,DHL/[Hem],0501,Mi,8:10,11:25
BMT4-TF/TFP,KZL,MP-A5.14,Mo,8:15,11:30
BMT4-AT1,MAA,1281,Di,12:10,15:40
BMT4-MPP/02,TAEF/ [Pro],0880,Mi,12:10,15:40
BMT4-MK/MKP,HLR,MP-F230,Do,8:15,11:30
BMT4-MS2,RTM,0665,Di,8:10,11:25
BMT4-MP,TAEF,0861,Do,12:10,15:40
BMT4-EM,WDL,0460,Mo,12:10,15:40
BMT4-MP Tutorium,,1065,Do,16:00,17:30

48
Name,Dozent,Raum,Tag,Anfang,Ende
BMT4-ATP1/02,MAA/[Kre],0402,Di,8:10,11:25
BMT4-ATP1/03 (geparkt),MAA/[Kre],0402,Fr,8:10,11:25
BMT4-TF/TFP,KZL,MP-A5.14,Mo,8:15,11:30
BMT4-ATP1/01,MAA/[Kre],0402,Di,12:10,15:25
BMT4-MPP/03,TAEF/ [Pro],0880,Mi,12:10,15:40
BMT4-MK/MKP,HLR,MP-F230,Do,8:15,11:30
BMT4-EMP/01,DHL/[Hem],0501,Mi,8:10,11:25
BMT4-MSP2/01,RTM/[Kup],1360,Di,8:10,11:25
BMT4-MP,TAEF,0861,Do,12:10,15:40
BMT4-EM,WDL,0460,Mo,12:10,15:40
BMT4-MP Tutorium,,1065,Do,16:00,17:30

49
Name,Dozent,Raum,Tag,Anfang,Ende
BMT4-EMP/02,DHL/[Hem],0501,Mi,8:10,11:25
BMT4-TF/TFP,KZL,MP-A5.14,Mo,8:15,11:30
BMT4-AT1,MAA,1281,Di,12:10,15:40
BMT4-MPP/01,TAEF/ [Pro],0880,Mi,12:10,15:40
BMT4-MK/MKP,HLR,MP-F230,Do,8:15,11:30
BMT4-MS2,RTM,0665,Di,8:10,11:25
BMT4-MP,TAEF,0861,Do,12:10,15:40
BMT4-EM,WDL,0460,Mo,12:10,15:40
BMT4-MP Tutorium,,1065,Do,16:00,17:30

50
Name,Dozent,Raum,Tag,Anfang,Ende
BMT4-EMP/03,DHL/[Hem],0501,Mi,8:10,11:25
BMT4-TF/TFP,KZL,MP-A5.14,Mo,8:15,11:30
BMT4-AT1,MAA,1281,Di,12:10,15:40
BMT4-MPP/02,TAEF/ [Pro],0880,Mi,12:10,15:40
BMT4-MK/MKP,HLR,MP-F230,Do,8:15,11:30
BMT4-MS2,RTM,0665,Di,8:10,11:25
BMT4-EM,WDL,0460,Mo,12:10,15:40
BMT4-MP Tutorium,,1065,Do,16:00,17:30

51
Name,Dozent,Raum,Tag,Anfang,Ende
BMT4-ATP1/02,MAA/[Kre],0402,Di,8:10,11:25
BMT4-ATP1/03 (geparkt),MAA/[Kre],0402,Fr,8:10,11:25
BMT4-TF/TFP,KZL,MP-A5.14,Mo,8:15,11:30
BMT4-ATP1/01,MAA/[Kre],0402,Di,12:10,15:25
BMT4-MPP/03,TAEF/ [Pro],0880,Mi,12:10,15:40
BMT4-MK/MKP,HLR,MP-F230,Do,8:15,11:30
BMT4-EMP/01,DHL/[Hem],0501,Mi,8:10,11:25
BMT4-MSP2/01,RTM/[Kup],1360,Di,8:10,11:25
BMT4-MP Tutorium,,1065,Do,16:00,17:30

55
Name,Dozent,Raum,Tag,Anfang,Ende
BMT4-EMP/02,DHL/[Hem],0501,Mi,8:10,11:25
BMT4-TF/TFP,KZL,MP-A5.14,Mo,8:15,11:30
BMT4-AT1,MAA,1281,Di,12:10,15:40
BMT4-MPP/01,TAEF/ [Pro],0880,Mi,12:10,15:40
BMT4-MK/MKP,HLR,MP-F230,Do,8:15,11:30
BMT4-MS2,RTM,0665,Di,8:10,11:25
BMT4-MP Tutorium,,1065,Do,16:00,17:30

56
Name,Dozent,Raum,Tag,Anfang,Ende
BMT4-EMP/03,DHL/[Hem],0501,Mi,8:10,11:25
BMT4-TF/TFP,KZL,MP-A5.14,Mo,8:15,11:30
BMT4-AT1,MAA,1281,Di,12:10,15:40
BMT4-MPP/02,TAEF/ [Pro],0880,Mi,12:10,15:40
BMT4-MK/MKP,HLR,MP-F230,Do,8:15,11:30
BMT4-MS2,RTM,0665,Di,8:10,11:25
Stundenplan  WiSe 2014 Vers. 1.1.2 vom 08.10.2014
Semestergruppe  B-MT5


38
Name,Dozent,Raum,Tag,Anfang,Ende
BMT5-AT2,MNR,1486,Di,12:10,15:40
BMT5-PM/PMP,HLD/Kpn,,Mo,15:45,19:00
BMT5-MD/MDP,[Bre],MP-F421,Mo,14:00,15:30
BMT5-PM/PMP,Hnm/Kpn,,Fr,8:15,11:30
BMT5-TMC/TMCP,Kle,MP-A5.14,Fr,12:15,15:30
BMT6-ED,GNZ,1065,Do,12:10,15:40
BMT5-BU,WNC,1486,Di,8:10,11:25

39
Name,Dozent,Raum,Tag,Anfang,Ende
BMT5-AT2,MNR,1486,Di,12:10,15:40
BMT5-PM/PMP,HLD/Kpn,,Mo,15:45,19:00
BMT5-MD/MDP,[Bre],MP-F421,Mo,14:00,15:30
BMT5-PM/PMP,Hnm/Kpn,,Fr,8:15,11:30
BMT5-TMC/TMCP,Kle,MP-A5.14,Fr,12:15,15:30
BMT6-ED,GNZ,1065,Do,12:10,15:40
BMT6-SN,RTT,0804,Mi,12:10,15:40
BMT6-SN,RTT,0865,Mi,12:10,15:40
BMT5-BU,WNC,1486,Di,8:10,11:25

40
Name,Dozent,Raum,Tag,Anfang,Ende
BMT5-AT2,MNR,1486,Di,12:10,15:40
BMT5-MD/MDP,[Bre],MP-F421,Mo,15:45,17:15
BMT6-ED,GNZ,1065,Do,12:10,15:40
BMT6-SN,RTT,0804,Mi,12:10,15:40
BMT6-SN,RTT,0865,Mi,12:10,15:40
BMT5-BU,WNC,1486,Di,8:10,11:25

41
Name,Dozent,Raum,Tag,Anfang,Ende
BMT5-AT2,MNR,1486,Di,12:10,15:40
BMT5-ATP2/01,MNR/[Huß],0606,Mi,8:10,11:25
BMT5-PM/PMP,HLD/Kpn,,Mo,15:45,19:00
BMT5-MD/MDP,[Bre],MP-F421,Mo,15:45,17:15
BMT5-PM/PMP,Hnm/Kpn,,Fr,8:15,11:30
BMT5-TMC/TMCP,Kle,MP-A5.14,Fr,12:15,15:30
BMT6-ED,GNZ,1065,Do,12:10,15:40
BMT6-SN,RTT,0804,Mi,12:10,15:40
BMT6-SN,RTT,0865,Mi,12:10,15:40
BMT5-BU,WNC,1486,Di,8:10,11:25

42
Name,Dozent,Raum,Tag,Anfang,Ende
BMT5-AT2,MNR,1486,Di,12:10,15:40
BMT5-PM/PMP,HLD/Kpn,,Mo,15:45,19:00
BMT5-MD/MDP,[Bre],MP-F421,Mo,15:45,17:15
BMT5-PM/PMP,Hnm/Kpn,,Fr,8:15,11:30
BMT5-TMC/TMCP,Kle,MP-A5.14,Fr,12:15,15:30
BMT6-ED,GNZ,1065,Do,12:10,15:40
BMT5-BU,WNC,1486,Di,8:10,11:25

43
Name,Dozent,Raum,Tag,Anfang,Ende
BMT5-PM/PMP,HLD/Kpn,,Mo,15:45,19:00
BMT5-MD/MDP,[Bre],MP-F421,Mo,15:45,17:15
BMT5-PM/PMP,Hnm/Kpn,,Fr,8:15,11:30
BMT5-TMC/TMCP,Kle,MP-A5.14,Fr,12:15,15:30
BMT5-BUP/01,WNC/[Kre],0401,Mi,8:10,11:25
BMT5-BUP/01,WNC/[Kre],0402,Mi,8:10,11:25
BMT5-ATP2/02,MNR/[Huß],0606,Di,12:10,15:40
BMT6-ED,GNZ,1065,Do,12:10,15:40
BMT6-SN,RTT,0804,Mi,12:10,15:40
BMT6-SN,RTT,0865,Mi,12:10,15:40

44
Name,Dozent,Raum,Tag,Anfang,Ende
BMT5-AT2,MNR,1486,Di,12:10,15:40
BMT5-MD/MDP,[Bre],MP-F421,Mo,15:45,17:15
BMT5-TMC/TMCP,Kle,MP-A5.14,Fr,12:15,15:30
BMT6-SNP/01 (geparkt),RTT/[Rüdi],0804,Mi,15:55,19:10
BMT6-SNP/01 (geparkt),RTT/[Rüdi],0865,Mi,15:55,19:10
BMT6-EDP/01,GNZ/[Kor],0301,Do,12:10,15:40
BMT6-SNP/02,RTT/[Rüdi],0804,Mi,12:10,15:40
BMT6-SNP/02,RTT/[Rüdi],0865,Mi,12:10,15:40
BMT5-BUP/02,WNC/[Kre],0401,Do,8:10,11:25
BMT5-BUP/02,WNC/[Kre],0402,Do,8:10,11:25
BMT5-BU,WNC,1486,Di,8:10,11:25

45, 51
Name,Dozent,Raum,Tag,Anfang,Ende
BMT5-AT2,MNR,1486,Di,12:10,15:40
BMT5-ATP2/01,MNR/[Huß],0606,Mi,8:10,11:25
BMT5-MD/MDP,BYR,MP-A5.14,Mo,12:15,19:00
BMT5-TMC/TMCP,Kle,MP-A5.14,Fr,12:15,15:30
BMT6-ED,GNZ,1065,Do,12:10,15:40
BMT6-SN,RTT,0804,Mi,12:10,15:40
BMT6-SN,RTT,0865,Mi,12:10,15:40
BMT5-BU,WNC,1486,Di,8:10,11:25

46, 55
Name,Dozent,Raum,Tag,Anfang,Ende
BMT5-MD/MDP,BYR,MP-A5.14,Mo,12:15,19:00
BMT5-TMC/TMCP,Kle,MP-A5.14,Fr,12:15,15:30
BMT5-BUP/01,WNC/[Kre],0401,Mi,8:10,11:25
BMT5-BUP/01,WNC/[Kre],0402,Mi,8:10,11:25
BMT5-ATP2/02,MNR/[Huß],0606,Di,12:10,15:40
BMT6-ED,GNZ,1065,Do,12:10,15:40
BMT6-SN,RTT,0804,Mi,12:10,15:40
BMT6-SN,RTT,0865,Mi,12:10,15:40

47, 50, 56
Name,Dozent,Raum,Tag,Anfang,Ende
BMT5-AT2,MNR,1486,Di,12:10,15:40
BMT5-MD/MDP,BYR,MP-A5.14,Mo,12:15,19:00
BMT5-TMC/TMCP,Kle,MP-A5.14,Fr,12:15,15:30
BMT6-SNP/01 (geparkt),RTT/[Rüdi],0804,Mi,15:55,19:10
BMT6-SNP/01 (geparkt),RTT/[Rüdi],0865,Mi,15:55,19:10
BMT6-EDP/01,GNZ/[Kor],0301,Do,12:10,15:40
